"","user","grade","review"
"7391","민파리","3","스토리없고.개연성없고.좀비만있는.그래서인지 감동씬도 공감력이 떨어진다.기대가 컸던 탓만은 아닌 거 같고..엄청 단순한영화글고 진짜.댓글알바를 의심하게 하는구나.양심도 없다.."
"7392","ehddms77","0","토나오는줄알았네  한국영화는 역시~"
"7393","짠","1","18"
"7394","오리오빤님","6",""
"7395","ioi","10","여름용    영화로 만족"
"7396","오늘","9","군더더기 없이 필요한 내용만 담은 2시간 동안 시간가는 줄 모르고 정신없이 몰입해서 봤다. 이미 할리우드 영화에서 몇 번이나 봐왔던 뻔한 내용과 전개에도 불구하고 식상하게 느껴지지 않는다. 올해 개봉한 한국영화들 중 단연 수작이다."
"7397","존맥클레인","9","역대급 좀비물 탄생!시간가는줄 모르고 봤어요..쓸데없이 돈 처발린 월드워Z보다 백배 재미있어요..라스트로 갈수록 슬프기도 하고..천만영화될거라 장담합니다 ㅎㅎ이 영화보고 허접이니 쓰레기니 하는 사람들..당신들은 이보다 더 잘 만들수있나?헐리우드 대작보다 훨 났다 ㅎ"
"7398","echo21sec","3",""
"7399","어느날","8","정말 잼 있어요~올만에 눈물도 흘리며 잼나게 본영화~~추천하고 싶어요~~"
"7400","멋진인생을위해","2","주인공들만 슈퍼맨  나머지 사람은 그냥 좀비됨 머하는건지.."
"7401","달나라공주","8","재미있어요. 생각하기에 따라 현실적 요소들도 있다고 봐요. 한국형 좀비영화 탄생 만으로도 나름 가치있다고 봅니다.시간가는줄 몰랐네요. 배우들 연기도 좋고. 가슴이 먹먹해져서 후반부에 눈 빨개져서 나왔네요."
"7402","검사","7","이틀사이에 143만명 봤다니... ㅜㅜ"
"7403","선달","3",""
"7404","꾸꾸대지아빠","6","외국 좀비물과 견주어 참 형편없지만...우리나라 의 익숙한 공간에서의 좀비물이라 그냥 저냥  볼만한듯.."
"7405","녹차고구마","8","솔직히 9점짜리라고 생각하지만서울역을 먼저 상영하고 부산행을 상영했더라면유료시사회라는 명목으로 꼼수만 부리지 않았더라면 하는 아쉬움이 남는다짧게 등장한 심은경은 이영화의 씬스틸러다"
"7406","티엔","9","티비에서 하도많이 봐서 기대없이 봤는데, 생각보다 너무 재밌네요"
"7407","메뚜기전사","3","걍 머하자는건지 모르겠다......"
"7408","fmk","5","별 내용도 없이 처음부터 끝까지 좀비들만 전나 뛰어다님. 그리고 소희는 그냥 다시 걸그룹 하자.  니가 어색하게 연기하니까 사람들이 웃더라."
"7409","봄날커피","9","결말이 엉망이라고 들었는데 깔끔하고 좋았다.한국사회의 물질만능 이기주의를 현실적으로 그렸다.공유연기 잘하던데 칸에서 왜 혹평 들었지?서로 도와주고 희생 해주는건 가진자들이 아니라 없이 사는 서민들이더라.우리 사회는 항상 그랬다"
"7410","보디가드","9","어차피 좀비영화는 벤허나 바람과함께사라지다가아니라는걸 인정하고보면 거의100점에 가까운영화.한국영화가 많이발전한듯."
"7411","정기호","6","연계성과 스토리를 기대한다면 비추천."
"7412","최은희","7","넘 울면서잼나게 봤네요~"
"7413","GoToThePark","7","이렇게 찜찜한 영화. 내가 한국에 살고 있기 때문에 그러했겠지. 똑같이 멀쩡한 사람들끼리 다른 칸으로 내쫓는 것이나, 지독하게 살아남으려는 놈(모 기업 상무). 지독한 놈의 못된 짓에 그냥 당하고 마는 보통 사람들. 지하철을 타니 조만간 좀비가 될지도 모르는 보통 사람들이 가득...찜찜한 영화(부정적 의미는 아님)"
"7414","혀기라니","10","너무 잼있어서 한번 더 볼 예정"
"7415","불타는세상","6","많이 아쉬움. 왜 좀비가 시작 되는지 모르는사람에 대한 배려가없음. 그러니 이해가 안감. 기대 크면 급실망이나 기대 안하면 재밌음. 월드워Z 랑 거의 유사하나 이건 그냥 도망가는거만 나옴."
"7416","상식이통하는나라","3","속터져 죽는 줄 알았음.쫓기면 당연 도망가야 정상인데 도망안가고 눌러있다가 마지못해 도망.좀비 관련된 영화 중 인상깊은 장면 베끼기.설국열차도 아니고마지막에 꼬마아이의 노래가 예전 지하철 구걸하시는 분의 노랫소리와 비숫하게 느껴짐"
"7417","푸르뫼","9","월드워Z보다 잘 만든 수작. 좀비가 점령한 곳에 과연 누가 살아남을까. 공포보다는 감동 스토리. 손수건 준비."
"7418","설희","10","평점이 왜 이렇게 낮은지 몰겟네요~~넘 재밋게 봣어요~긴장감도 대박이고..좀비영화좋아해서 안본영화가 없는데 정말 잘 만들엇어요~~아침 조조봣는데 자리가 없을정도엿어요~기대안햇는데 넘 잘만들엇어요~아가씨. 곡성같은 영화보다 백배는 나은듯~~^^"
"7419","joejaebin","9","은유가 좋은 영화 입니다 돈에 대한 욕심 때문에 생긴 바이러스. 좀비가 되는 과정 재앙을 피하는 과정 어쩜 세뤌호 사건 이후 우리 대한민국은 부산행 열차에 비유되는 느낌 입니다. 소통과 연대만이 재난을 극복하는 방법 이라는 마지막 장면, 터널에세 부른 아이의 노래가 어쩜 해답 이라는 생각"
"7420","zeuskim","10",""
"7421","Arnold","7","좀비 영화는 별루 안 좋아하는데 그런데로 볼만한 영화였습니다."
"7422","돼지바","7","방금 보고 왔는데 억지로 짜내는 몇몇 장면만 빼면 킬링타임용으로는 괜찬을듯마지막 아이의 노래는 너무 억지  군인이 정유미를 쏘고  그래서 아줌마 라고 울부짖는 아이를 군인들이 수습하는 엔딩이었음 하는 개인적인 생각"
"7423","리니시아","1","한국형 좀비닦이 영화"
"7424","김동건 서울거주","8","좀비물 정도로만 생각하고 들어갔다가의외로 한국적인 부분이 많아서 좋았습니다.기차 안 사람들이 요즘 세상 사람들 같아요"
"7425","jlasdkjoai","2","말도 안되는 억지스러운 설정마동석 캐릭터 굳히기민폐캐릭터의 향연억지 감동단순히 좀비영화로서의 재미로 좋은 평을 주기엔 많이 아쉬운 영화한국적인 좀비도 아니고 삼류 좀비느낌하지만 공유는 잘생겼다"
"7426","애벌레한마리","8","재밌는 영화"
"7427","양혜선","6",""
"7428","이만규","10","좀비물 시도만으로도 만점 이지만스토리도 탄탄하고 좋음여 조폭영화 부패정치 영화 말고 이런 영화도 앞으로 많이 나왔으면 합니다"
"7429","보람이","10","오랜만에 재미있게 븐영화"
"7430","예쁜이슬","10","재미없다는분들은  대체 뭘본건지.....  이렇게 재밌는 영화는  두번없을 대작 입니다    울딸이 공유 멋있다네요"
"7431","꽃사슴목도리","9","어제 봣는데 마동석 멋찌네^^ 공유도 노숙자도 야구부학생도 다멋지고.. 눈물나궁 ㅠ 더위도 어느새잊고 참잘봣어요"
"7432","maboda","9","2시간이 어떻게 가는 줄 몰랐다!! 추천!!"
"7433","정호무역","0","돈 아깝다 0점"
"7434","happy","9","별로라는 평이 있었지만 잼있기만 하데요! 긴장감, 스릴 추천할만 합니다!"
"7435","김기황","10","아주 잼있는데 코미디. 감동.눈물.~ 엽기~~~ 좀비 영화 생각도 못했는데,,, 한국 영화 발전 엄청 되었음.!~~"
"7436","아싸","5",""
"7437","속삭이","8",""
"7438","kyungeuny","9","너무 울었어요 ㅠㅠ세월호에 트라우마가 있는 한국인이한국형 신파에서 얼마나 자유로울수 있나요?신파로 비아냥 대는 분들은외화 좀비물이나 보셔야할듯요"
"7439","1127","10",""
"7440","김나연","10","전 재맛게봣어요"
"7441","공공칠젬스뽄","10","저는 나름 재밌게봤어요!! 친구들이랑 같이 봤는데 제친구 옆에서 울음 ㅋㅋ"
"7442","홍성식","2","어째서 한국 영화 열 중 아홉은 신파 아니면 조잡이냐. <부산행>은 신파. 해서, 42점. 20000점 만점에."
"7443","밍기뉴","10",""
"7444","HNSHDream","4","월드워z , 더로드,  28일 후, 설국열차 , 를 절묘하게 조금씩 따다쓴 신파조 좀비 씨지 무비 , 양날의 검처럼 이분법적 선과악의 구분은 흡사 대한민국 메르스의 열풍을 다시금 생각나게 한다. 무엇을 말하려는지 너무나 확실해서 더  찝찝한 영화 단! 마동석이라는 생활형 연기자의 반짝반짝 빛나는 캐릭터는 일품이었다"
"7445","쿨가이","0","실망했어요~ 나의 수준을 희롱당한 느낌... 엉성해요~국산영화가 20~30년 후퇴한 느낌, 미안해요...느낌이 이러합니다.."
"7446","으컁컁","2","차라리 연가시를 두번 보세요.. 아무리 좀비물이라지만 좀비 바이러스의 원인, 해결 과정, 결과가 단 한개도 없다.. 좀비물에 한국 특유의 신파를 섞으니 애새.끼 우는 것만 두시간이다. 근데 눈물은 안 나와. 종니 짜증만 이빠이 남.. 다시 말하지만 돈 내고 보지마라. 연가시가 수작이라 생각될 정도로 이건 쓰레기..."
"7447","하쿠나마타타","9",""
"7448","최원호","1","기대이상이다 ㅋㅋ역시는 역시"
"7449","네오&트리니티","4","한국영화치고 이정도면 만족해야 하나 의문점이듬.수준이 좀 낮아요 ㅠㅠ"
"7450","영심이","9","잼나요 보세요 꼭 ㅋㅋ  마동석 짱"
"7451","용감한형제어뭉","9","처음부터 끝까지 긴장의  끈을놓을수없게 계속되는 좀비와의 전쟁 그사이사이 마동석씨의 깨알재미^^순간순간 인간의  이기심과 협동심이 뒤엉켜내가 막 주인공 빙의된냥 빠져봤어요감동과 안도의 눈물도 한바가지 흘렸구요"
"7452","ㅅ ㅣㅁ ㅏ","9",""
"7453","호지","2","기대 많이 했는데 억지 감동씬들, 그리고 좀비가 같은 기차에 바로 옆 칸에 있는데도 전혀 느껴지지 않던 긴장감.. 뭔가 많이 부조화스러웠음. 마동석은 러블리한 캐릭터."
"7454","RED","4","배우들 연기 합이 너무 안맞는거 아닌지..."
"7455","최지은","10",""
"7456","pacino","9","베리굿 진짜 ~~ 간만에 즐겼음~~너무 교훈, 논리 따지면  본인손해!   암튼 강추해요~~"
"7457","성군천랑","7","딱 본전"
"7458","지구별여행자","0","이거 땜에 보고싶은 영화 좋은 시간에 하나도 없음..."
"7459","별","9",""
"7460","조우정","9","어떻게  장면들을 찍었을까 궁금했고, 몰입감 좋음."
"7461","김병우","1","흠....ㅡㅡ"
"7462","kimsang2000","8",""
"7463","두유","9","재미와 감동... 몸에 힘이 들어갔다 웃었다 울었다... 이 감독의 애니메이션을 몇 편 본 적이 있어서인지 내게는 매우 만족스런 영화였다. 근데 문제는 영화보고 걸어오면서 보는 모든 사람의 발걸음이 흐느적거리게 느껴져서... ㅎㅎ"
"7464","먼지","1","돈 아까워~"
"7465","ieeple","10","최고의 좀비물 !"
"7466","하나공","0","에궁"
"7467","여인천하","10",""
"7468","Honest","9","잘 만들었더라. 끝까지. 지루한 줄 모르고. 몰입해서 봤다."
"7469","candy","8","첨엔 간 조리며 봤는데.....좀비는 너무 많고 살아 남은 사람은너무 적고...긴장감은 제대로 였음근데 끝은 대충 마무리 한듯"
"7470","마음속의풍경","8","마동석 공유 연기 너무 잘 해요."
"7471","모닝","7","디테일에선 아직..속도감과 내용면에서 괜찮은듯..처음부터 인간의 내면에 초점이 맞춰진 영화같다는 생각이 듭니다..편집에도 배우들의 시선이 애매했던 장면이 몇군데 있었습니다..살짝 아쉬움이 남네요..^^;"
"7472","이루릴","9","시간 가는 줄 모르고 잘 봤네요...."
"7473","환이","1","영화 후기 처음 남기는데요 긴장감도 없고 보는내내 지루해 죽는줄내용도 없고 그냥 좀비나타나서  부산까지 살아서 가는건데  아무 내용없음  완전  노잼"
"7474","조2다1","10","진짜 보는내내 긴장감 쩔었음..마지막엔 감동까지 ㅠㅠ 대박영화야"
"7475","jasonB","10","좀비영화에서 좀비가 무섭다고 느꼈졌으면 대단히 잘 만든 영화임에 틀림없다"
"7476","최형석","7","공유가 문을 잡고 있을 때 힘을 주지 않는 듯한 느낌을 주는 장면이 있는 등 영화의 몰입을 방해할만한 연출에서의 흠결이 몇몇 장면에서 있었던 것 같습니다."
"7477","luck","0","쓰래기 영화평점 알바있냐?"
"7478","힙합마로","10",""
"7479","민정","4",""
"7480","우현수","3","우리나라 스킬상 CG를 얼마나 티 안내느냐가 감독에겐 숙제로 다가왔겠지... 그리하여 스토리와 분장이 매우 허접하였느니라...."
"7481","밀양","10","난 왜케잼있게봤지??ㅋ2시간이 금방지나가네~원인결과따지지말고 영화자체만보믄겁나 스릴있던데~칸에초청받은이유가있더만요~바이러스가 어케 퍼졌냐 이런거 구구절절 시간끌면 사실 식상한데 그런거 빼버린게 오히려 신의한수~잘봤어요~"
"7482","삼계탕과백숙전도사","8","전체적으로 엉성하긴 해요.진양에서 유독물질이 누출됐는데 왜 거리가 먼 서울쪽부터 좀비가 발생했는지도, 또 좀비가 어떤 경로로 탄생했는지도 설명없고, 천안,대전,동대구 좀비 투성인데 부산은 왜 안전한건지,신약도 백신도 없고,좀비퇴치를ㅈ위한 어떤조치도 없고...그래도 잼있어요.결과는 관객이 평하곘죠."
"7483","leeeun","10",""
"7484","별과달6234","3","아쉬움이 너무 많다....도대체 어떴게 좀비가 생겼는지 나는 아직도이해가 되지 않는다 ㅋㅋ"
"7485","Happy virus","10","기대 이상 작품이네요. 추천~"
"7486","happygirl","8","왜 이영화를 보구 세월호 아이들이 생각났는지~~보는내내 슬펐습니다"
"7487","JANG5530","0","영화관에서 본 영화중 내 인생 최악의 영화영화보고 이렇게까지 스트레스 받은 적 처음이다영화관에서는 물론이고 iptv로도 안 보는 걸 추천진짜 시간이 남아돌아도 보지 않기를 바람마지막으로 앞으로 이 감독 영화는 믿고 거름"
